Discipline,Semester,Category,Credits,Course Code,Course Title,Mandatory,Weightage,Hardness
FYUGP Economics,5,DSE,2,UK5DSEECO301,Public Economics,0.0,0.2,0.4
FYUGP Economics,5,DSE,2,UK5DSEECO300,Research Methodology in Economics,0.0,0.2,0.4
FYUGP Economics,4,DSE,2,UK4DSEECO201,Foundations of Data Science,0.0,0.2,0.4
FYUGP Economics,4,DSE,2,UK4DSEECO200,Environmental Economics,0.0,0.2,0.4
FYUGP Economics,3,DSE,2,UK3DSEECO201,Economics of Insurance,0.0,0.2,0.4
FYUGP Economics,3,DSE,2,UK3DSEECO200,Behavioral Economics,0.0,0.2,0.4
Communicative,7,DSE,2,UK7DSEECE402,Power Dynamics and Literature,0.0,0.2,0.4
Communicative,7,DSE,2,UK7DSEECE401,Readings in Speculative Fiction,0.0,0.2,0.4
Communicative,7,DSE,2,UK7DSEECE400,Communication Psychology,0.0,0.2,0.4
FYUGP Electronics,6,DSE,2,UK6DSEELE302,Smart Solar Power Systems & Electric Vehicles,0.0,0.2,0.4
FYUGP Electronics,6,DSE,2,UK6DSEELE301,Industrial Robotics,0.0,0.2,0.4
FYUGP Electronics,6,DSE,2,UK6DSEELE300,Nano Electronics,0.0,0.2,0.4
FYUGP Electronics,5,DSE,2,UK5DSEELE304,Network Analysis,0.0,0.2,0.4
FYUGP Electronics,5,DSE,2,UK5DSEELE303,Embeded Systems & IoT - III,0.0,0.2,0.4
FYUGP Electronics,5,DSE,2,UK5DSEELE302,Industrial Electronics - Machines and Systems,0.0,0.2,0.4
FYUGP Electronics,5,DSE,2,UK5DSEELE301,AI & Machine Learning,0.0,0.2,0.4
FYUGP Electronics,5,DSE,2,UK5DSEELE300,Electromagnetic Theory,0.0,0.2,0.4
FYUGP Electronics,4,DSE,2,UK4DSEELE203,Embedded Systems & IoT - II,0.0,0.2,0.4
FYUGP Electronics,4,DSE,2,UK4DSEELE202,Advanced Concepts of Industrial Electronics,0.0,0.2,0.4
FYUGP Electronics,4,DSE,2,UK4DSEELE201,Introduction to Robotics,0.0,0.2,0.4
FYUGP Electronics,4,DSE,2,UK4DSEELE200,Introduction to Mobile Communication,0.0,0.2,0.4
FYUGP Electronics,3,DSE,2,UK3DSEELE203,Embedded Systems & IoT - I,0.0,0.2,0.4
FYUGP Electronics,3,DSE,2,UK3DSEELE202,Basic Industrial Electronis,0.0,0.2,0.4
FYUGP Electronics,3,DSE,2,UK3DSEELE201,Introduction to AI,0.0,0.2,0.4
FYUGP Electronics,3,DSE,2,UK3DSEELE200,Management for Start-Ups,0.0,0.2,0.4
FYUGP English,5,DSE,2,UK5DSEENG302,Crime Fiction,0.0,0.2,0.4
FYUGP English,5,DSE,2,UK5DSEENG301,Indian Mythologies Reimagined,0.0,0.2,0.4
FYUGP English,5,DSE,2,UK5DSEENG300,Malayali Voices in English,0.0,0.2,0.4
FYUGP English,4,DSE,2,UK4DSEENG203,"People, Texts, and Voices",0.0,0.2,0.4
